"STATIONS_ID";"MESS_DATUM";"QN_3";"FX";"FM";"QN_4";"RSK";"RSKF";"SDK";"SHK_TAG";"NM";"VPM";"PM";"TMK";"UPM";"TXK";"TNK";"TGK";"eor"
433;20220315;10;"5,2";"2";9;"0";0;"4,5";-999;"-999";"8,4";"1021";"8,5";"77";"12,6";"2,5";"-1";"eor"
433;20220316;10;"7,1";"3,1";9;"0";0;"10";-999;"-999";"7,9";"1022,2";"6,5";"81";"11,3";"3,1";"-3,9";"eor"
433;20220317;10;"8,9";"3,4";9;"0";4;"0";-999;"-999";"7,6";"1024,3";"7,7";"73";"11,9";"4";"0,7";"eor"
433;20220318;10;"8,8";"3,8";9;"0";0;"9,2";-999;"-999";"6,7";"1035,8";"8,6";"62";"13,3";"5,5";"0,2";"eor"
433;20220319;10;"12,9";"5,2";9;"0";0;"9,5";-999;"-999";"5,8";"1037,5";"6,3";"61";"10,9";"1";"-3";"eor"
433;20220320;10;"13,9";"5,3";9;"0";0;"11";-999;"-999";"3,6";"1033,1";"6,6";"39";"12,7";"0,4";"-1,7";"eor"
433;20220321;10;"11,2";"3,7";9;"0";0;"11";-999;"-999";"3,5";"1030,6";"7,6";"35";"14,1";"0,9";"-2,8";"eor"
433;20220322;10;"7,4";"2,3";9;"0";0;"11,3";-999;"-999";"3,7";"1028,5";"8,8";"36";"17,5";"1";"-8";"eor"
433;20220323;10;"7,5";"2,1";9;"0";0;"11,3";-999;"-999";"4,8";"1024,8";"9,9";"41";"19,6";"0,7";"-7,7";"eor"
433;20220324;10;"4,3";"1,6";9;"0";0;"11,4";-999;"-999";"4,9";"1023,6";"8,6";"47";"16,5";"0,7";"-9,1";"eor"
433;20220325;10;"7,9";"2,1";9;"0";0;"9,6";-999;"-999";"6,6";"1023,1";"10";"54";"17,3";"1,7";"-6,1";"eor"
433;20220326;10;"10,9";"4,3";9;"0";0;"3,8";-999;"-999";"8,5";"1022,8";"9,4";"72";"13,9";"5";"-3,4";"eor"
433;20220327;10;"7,2";"1,8";9;"0";0;"11,1";-999;"-999";"7,9";"1024,1";"9,7";"69";"16,4";"1,6";"-5,8";"eor"
433;20220328;10;"11";"4,2";9;"0";0;"11,7";-999;"-999";"7,8";"1014";"10,8";"62";"17,2";"5,3";"-0,4";"eor"
433;20220329;10;"11,5";"4,9";9;"0";0;"7,9";-999;"-999";"6,1";"1004,4";"8";"59";"12,9";"3,6";"-3,8";"eor"
433;20220330;10;"10";"3";9;"0";4;"0,6";-999;"-999";"5";"999,6";"5,3";"57";"9,2";"1,4";"-5,9";"eor"
433;20220331;10;"17,8";"6,8";9;"0";4;"5,5";-999;"-999";"3,8";"998,5";"3,8";"48";"7,3";"-1";"-2,4";"eor"
433;20220401;10;"16,2";"7,9";9;"0";0;"4,5";-999;"-999";"3,3";"1000,5";"3,7";"42";"7,6";"0,3";"-2,2";"eor"
433;20220402;10;"14";"6,3";9;"0";4;"2,2";-999;"-999";"4,1";"1008,1";"2,1";"58";"6,5";"-2,2";"-7";"eor"
433;20220403;10;"12,9";"4";9;"0,1";4;"3,7";-999;"-999";"4,4";"1011,7";"2,8";"59";"8";"-3,9";"-10,6";"eor"
433;20220404;10;"17,4";"6,4";9;"9,7";4;"1,2";-999;"-999";"6,1";"1000";"3,9";"76";"8,1";"1";"-1,4";"eor"
433;20220405;10;"14,6";"5";9;"3,4";4;"1,7";-999;"-999";"7,8";"995,1";"7";"78";"9,1";"4,8";"3,5";"eor"
433;20220406;10;"13,2";"4,7";9;"0,1";4;"0";-999;"-999";"9,2";"993,4";"10,5";"73";"12,5";"8,8";"8";"eor"
433;20220407;10;"19,3";"6";9;"8,5";4;"2,9";-999;"-999";"8,6";"981,3";"10,2";"69";"14,5";"6,2";"4,7";"eor"
433;20220408;10;"18,8";"6";9;"0,8";4;"2,1";-999;"-999";"6,6";"987,6";"7";"66";"9,4";"2,8";"-0,6";"eor"
433;20220409;10;"18,6";"5,7";9;"0,4";4;"6";-999;"-999";"6,3";"997,9";"5,7";"70";"10,2";"2,6";"0,9";"eor"
433;20220410;10;"13,7";"5,2";9;"0,9";4;"3,4";-999;"-999";"6,3";"1009,4";"5,1";"72";"8,9";"2,6";"1,2";"eor"
433;20220411;10;"10";"3,3";9;"0";0;"9,7";-999;"-999";"5,7";"1013,4";"7,1";"59";"12,7";"1,9";"-3,5";"eor"
433;20220412;10;"8,7";"3,2";9;"0";0;"11,9";-999;"-999";"5,7";"1012,7";"9,9";"49";"16,5";"1,3";"-5,5";"eor"
433;20220413;10;"7,4";"3";9;"0";0;"8,8";-999;"-999";"7,2";"1011,7";"14,2";"46";"21,7";"6,1";"4";"eor"
433;20220414;10;"7,9";"2,6";9;"4,2";4;"2,6";-999;"-999";"11,3";"1013,3";"12,5";"78";"16,8";"8,1";"3,3";"eor"
433;20220415;10;"11,1";"5,4";9;"0,4";4;"0";-999;"-999";"9,2";"1018,8";"7,9";"85";"10,8";"2,8";"0,8";"eor"
433;20220416;10;"10,9";"4,5";9;"0";0;"10";-999;"-999";"5,5";"1027,8";"6,6";"59";"12,7";"1,7";"-3,7";"eor"
433;20220417;10;"8";"2,8";9;"0";0;"12,8";-999;"-999";"5,7";"1023,6";"8,4";"53";"15,1";"0,7";"-5,6";"eor"
433;20220418;10;"8,5";"2,9";9;"0";0;"12,5";-999;"-999";"6,2";"1014,3";"9,2";"56";"15,5";"2,4";"-4,5";"eor"
433;20220419;10;"11,9";"4,6";9;"0";4;"9,2";-999;"-999";"6,2";"1009,9";"8,7";"56";"13,5";"3,1";"-0,3";"eor"
433;20220420;10;"11,1";"4";9;"0,2";4;"2,3";-999;"-999";"7,7";"1010,1";"9,5";"65";"14,2";"5,6";"1,1";"eor"
